00032c7933e0eb05f2258f1147ef81a90f2d4d6c	3cc3942d-bbfc-446d-a8f4-f0e1e238ca86	foghat	15
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	2fddb92d-24b2-46a5-bf28-3aed46f4684c	kylie minogue	15
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	5f572b31-8fd9-45ae-9beb-358c98d839df	the dandy warhols	15
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	55affee6-ecb0-42b3-9f36-40b6da415871	foxboro hot tubs	14
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	8d53ba6e-968c-4f72-9571-4a4f3ed4b3f0	pink	13
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	7e5cfc9a-e9e1-46f1-b81a-861b12049488	tim mcgraw	13
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	7a52d619-ebb3-4f95-838f-fbdd4aba646d	dead to me	12
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	mxpx	12
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	4bd95eea-b9f6-4d70-a36c-cfea77431553	alice in chains	11
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	149e6720-4e4a-41a4-afca-6d29083fc091	bad religion	11
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	bbc5b66b-d037-4f26-aecf-0b129e7f876a	jimmy eat world	11
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	f208f09e-b5b3-4b06-87cd-f7230fae17e3	the gaslight anthem	11
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	5b24fbab-c58f-4c37-a59d-ab232e2d98c4	danny elfman	10
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	37c78aeb-d196-42b5-b991-6afb4fc9bc2e	dead kennedys	10
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	85af0709-95db-4fbc-801a-120e9f4766d0	nirvana	10
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	e795e03d-b5d5-4a5f-834d-162cfb308a2c	pj harvey	10
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	64ab25fc-3cb5-4cfc-9a43-d031fd8b6071	the tantra monsters	10
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	c79c43d4-cbed-4373-89ce-6560f62eb7d8	poison	9
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	678d88b2-87b0-403b-b63d-5da7465aecc3	led zeppelin	8
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	9478e346-7c52-4780-9555-3d1577f0b905	me first and the gimme gimmes	8
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	eff39ac9-2a33-453a-8e7a-ee4799408557	mgm studio orchestra	8
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	6acb932e-840d-47ac-8e0d-725ad8a6e52c	new found glory	8
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	fbd2a255-1d57-4d31-ac11-65b671c19958	no doubt	8
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	40b8a690-94e4-4c82-ad0f-73f4b841e46a	agnostic front	7
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	4c24da0f-6cc1-486f-99d9-b72971fcb2c0	all	7
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	5dfdca28-9ddc-4853-933c-8bc97d87beec	marilyn manson	7
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	24f8d8a5-269b-475c-a1cb-792990b0b2ee	rancid	7
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	606bf117-494f-4864-891f-09d63ff6aa4b	rise against	7
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	e54e065f-0ce6-4779-9a9a-afd7b997471f	less than jake	6
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	07934e8f-f079-4645-a984-4a529504d79c	my life with the thrill kill kult	6
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	0396220e-d266-4980-b5f2-b0926d905bec	the aquabats	6
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	69ee3720-a7cb-4402-b48d-a02c366f2bcf	the cure	6
00032c7933e0eb05f2258f1147ef81a90f2d4d6c	d25fa5a6-92bf-46a3-8bf7-31149b62eb84	the distillers	6
00033e1695a2eb4e5fe2322260cf9f112072342f	1ddfa790-3c18-4a09-94c0-d1c014452753	skarface	359
00033e1695a2eb4e5fe2322260cf9f112072342f	f59c5520-5f46-4d2c-b2c4-822eabf53419	linkin park	290
00033e1695a2eb4e5fe2322260cf9f112072342f	cfb1c147-1046-4921-9c53-d3a226ebdb0b	mad caddies	256
00033e1695a2eb4e5fe2322260cf9f112072342f	dcaa4f81-bfb7-44eb-8594-4e74f004b6e4	nofx	239
00033e1695a2eb4e5fe2322260cf9f112072342f	51508c1f-8d07-4a00-9cf1-26c570fe7b78	cypress hill	185
00033e1695a2eb4e5fe2322260cf9f112072342f	ac865b2e-bba8-4f5a-8756-dd40d5e39f46	koЯn	153
00033e1695a2eb4e5fe2322260cf9f112072342f	7ade0ac8-bb60-4429-9623-30e2fe515b4d	the planet smashers	136
00033e1695a2eb4e5fe2322260cf9f112072342f	5e5480be-eded-44ad-9c45-f6136ec2f5db	reel big fish	106
00033e1695a2eb4e5fe2322260cf9f112072342f	2de794c8-8826-48d0-90e0-6900183ba9e0	ska-p	96
00033e1695a2eb4e5fe2322260cf9f112072342f	e678db8b-e889-43d5-8ed4-51c931c5775e	moskovskaya	89
00033e1695a2eb4e5fe2322260cf9f112072342f	8f9d6bb2-dba4-4cca-9967-cc02b9f4820c	limp bizkit	84
00033e1695a2eb4e5fe2322260cf9f112072342f	fc0fa262-6197-4c29-8e22-22f0e369856a	onyx	69
00033e1695a2eb4e5fe2322260cf9f112072342f	405ac86d-51f2-4dab-8066-06fccea33d9d	belvedere	57
00033e1695a2eb4e5fe2322260cf9f112072342f	a0d726ea-d8af-4e04-8eb6-10f7bed37140	distemper	55
00033e1695a2eb4e5fe2322260cf9f112072342f	5f2cb99a-7e59-429f-a44d-3a880edccfb1	aventura	53
00033e1695a2eb4e5fe2322260cf9f112072342f	14b22b4b-06d5-4b82-8284-29d29b58945f	air	51
00033e1695a2eb4e5fe2322260cf9f112072342f	18eefb0f-7f1c-4ca4-a9b1-d0f2f11bd6b1	5'nizza	49
00033e1695a2eb4e5fe2322260cf9f112072342f	113483c4-7202-4c4d-bed6-b29dddf6422d	captain everything!	47
00033e1695a2eb4e5fe2322260cf9f112072342f	e8374874-4178-4869-b92e-fef6bf30dc04	dropkick murphys	44
00033e1695a2eb4e5fe2322260cf9f112072342f	cc0b7089-c08d-4c10-b6b0-873582c17fd6	system of a down	43
00033e1695a2eb4e5fe2322260cf9f112072342f	ed2ac1e9-d51d-4eff-a2c2-85e81abd6360	bob marley	41
00033e1695a2eb4e5fe2322260cf9f112072342f	a466c2a2-6517-42fb-a160-1087c3bafd9f	slipknot	39
00033e1695a2eb4e5fe2322260cf9f112072342f	a344d1d3-bc5e-4a59-95f1-814999d009ac	alizée	38
00033e1695a2eb4e5fe2322260cf9f112072342f	f5ee3b00-d677-4fd6-9589-7430e6a7d12f	electrosoul system	35
00033e1695a2eb4e5fe2322260cf9f112072342f	3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	mxpx	34
00033e1695a2eb4e5fe2322260cf9f112072342f	9bf79f68-c064-44a1-8c2c-5764f1d7c016	richard cheese	32
00033e1695a2eb4e5fe2322260cf9f112072342f	0103c1cc-4a09-4a5d-a344-56ad99a77193	avril lavigne	31
00033e1695a2eb4e5fe2322260cf9f112072342f	4a95ceff-7445-42f1-b34f-01d680777d85	cidade negra	30
00033e1695a2eb4e5fe2322260cf9f112072342f	8e82d9fb-6fe0-4c22-ade9-83653c3c570a	talco	30
00033e1695a2eb4e5fe2322260cf9f112072342f	cf45133b-164d-4589-9434-73d41c4afba2	f.p.g.	29
00033e1695a2eb4e5fe2322260cf9f112072342f	07eb40a2-2914-439c-a01d-15a685b84ddf	the specials	28
00033e1695a2eb4e5fe2322260cf9f112072342f	2f522f5c-111c-4ce8-8bd0-d82e97c227ad	daddy yankee	27
00033e1695a2eb4e5fe2322260cf9f112072342f	09526c01-c9de-47d9-99d6-431464d3a070	skaface	27
00033e1695a2eb4e5fe2322260cf9f112072342f	93117a67-55b4-4b18-94c4-35c8a75fefc2	tina charles	27
00035a0368fd249d286f683e816fbdc97cbfa7d9	584c04d2-4acc-491b-8a0a-e63133f4bfc4	yeah yeah yeahs	2841
00035a0368fd249d286f683e816fbdc97cbfa7d9	a74b1b7f-71a5-4011-9441-d0b5e4122711	radiohead	1437
00035a0368fd249d286f683e816fbdc97cbfa7d9	d8354b38-e942-4c89-ba93-29323432abc3	30 seconds to mars	1333
00035a0368fd249d286f683e816fbdc97cbfa7d9	334bd887-9044-4c38-aebd-4baab851efb4	the dead weather	1145
00035a0368fd249d286f683e816fbdc97cbfa7d9	11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5	the white stripes	1116
00035a0368fd249d286f683e816fbdc97cbfa7d9	b9472588-93f3-4922-a1a2-74082cdf9ce8	panic at the disco	908
00035a0368fd249d286f683e816fbdc97cbfa7d9	dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3	amy winehouse	887
00035a0368fd249d286f683e816fbdc97cbfa7d9	b23e8a63-8f47-4882-b55b-df2c92ef400e	interpol	840
00035a0368fd249d286f683e816fbdc97cbfa7d9	05071a7e-e71c-4306-a509-591cd3686893	angels & airwaves	825
00035a0368fd249d286f683e816fbdc97cbfa7d9	9c9f1380-2516-4fc9-a3e6-f9f61941d090	muse	803
00035a0368fd249d286f683e816fbdc97cbfa7d9	55821c25-bd47-4f67-baf8-17ccd2cf1c86	no age	778
00035a0368fd249d286f683e816fbdc97cbfa7d9	c55c751c-70d1-4826-88b2-f74b3551464b	tiny masters of today	775
00035a0368fd249d286f683e816fbdc97cbfa7d9	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	arctic monkeys	761
00035a0368fd249d286f683e816fbdc97cbfa7d9	2008d65c-31ee-4382-8960-5188523568d5	japandroids	724
00035a0368fd249d286f683e816fbdc97cbfa7d9	8262d8e4-9137-4bb3-a787-3caabbbc13e9	the used	698
00035a0368fd249d286f683e816fbdc97cbfa7d9	96cf8760-18ee-443e-b950-4a219e55e443	veto	623
00035a0368fd249d286f683e816fbdc97cbfa7d9	95e1ead9-4d31-4808-a7ac-32c3614c116b	the killers	569
00035a0368fd249d286f683e816fbdc97cbfa7d9	ef656595-bbe8-4386-8953-be8df9f54472	friendly fires	519
00035a0368fd249d286f683e816fbdc97cbfa7d9	a66999a7-ae5c-460e-ba94-1a01143ae847	snow patrol	444
00035a0368fd249d286f683e816fbdc97cbfa7d9	8c538f11-c141-4588-8ecb-931083524186	bloc party	443
00035a0368fd249d286f683e816fbdc97cbfa7d9	606bf117-494f-4864-891f-09d63ff6aa4b	rise against	432
00035a0368fd249d286f683e816fbdc97cbfa7d9	c485632c-b784-4ee9-8ea1-c5fb365681fc	mgmt	421
00035a0368fd249d286f683e816fbdc97cbfa7d9	b7ffd2af-418f-4be2-bdd1-22f8b48613da	nine inch nails	421
00035a0368fd249d286f683e816fbdc97cbfa7d9	61aaaf38-2bfe-4cf2-b471-907c6d5a14e3	hateen	419
00035a0368fd249d286f683e816fbdc97cbfa7d9	c33c2065-b1c3-4406-b066-d33a9e2ea71a	onerepublic	413
00035a0368fd249d286f683e816fbdc97cbfa7d9	6acb932e-840d-47ac-8e0d-725ad8a6e52c	new found glory	403
00035a0368fd249d286f683e816fbdc97cbfa7d9	5cc03b39-9b7d-43d6-a1d9-321c2e3aec50	dead fish	398
00035a0368fd249d286f683e816fbdc97cbfa7d9	c2c70ed6-5f10-445c-969f-2c16bc9a4c2e	sixpence none the richer	384
00035a0368fd249d286f683e816fbdc97cbfa7d9	32a83250-7e26-422d-b9ac-f4564343e9ce	peter bjorn and john	378
00035a0368fd249d286f683e816fbdc97cbfa7d9	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	the kooks	369
00035a0368fd249d286f683e816fbdc97cbfa7d9	0acae232-d31a-4211-b6d0-6af1b6350274	thursday	364
00035a0368fd249d286f683e816fbdc97cbfa7d9	6fe07aa5-fec0-4eca-a456-f29bff451b04	weezer	358
00035a0368fd249d286f683e816fbdc97cbfa7d9	28537bf2-22c5-4840-91fc-fcb98e8c7379	matt & kim	352
00035a0368fd249d286f683e816fbdc97cbfa7d9	52074ba6-e495-4ef3-9bb4-0703888a9f68	arcade fire	337
00035a0368fd249d286f683e816fbdc97cbfa7d9	444f2191-8841-440e-bbc1-6fd564893946	justice	328
00035a0368fd249d286f683e816fbdc97cbfa7d9	61dd30be-8e7b-4c85-9aa4-be66702c4644	japanther	325
00035a0368fd249d286f683e816fbdc97cbfa7d9	c7020c6d-cae9-4db3-92a7-e5c561cbad50	keane	325
00035a0368fd249d286f683e816fbdc97cbfa7d9	cc197bad-dc9c-440d-a5b5-d52ba2e14234	coldplay	319
00035a0368fd249d286f683e816fbdc97cbfa7d9	0743b15a-3c32-48c8-ad58-cb325350befa	blink-182	308
00035a0368fd249d286f683e816fbdc97cbfa7d9	6ffb8ea9-2370-44d8-b678-e9237bbd347b	kings of leon	306
00035a0368fd249d286f683e816fbdc97cbfa7d9	746737be-e792-42bb-b18c-fb46d7935d7a	finch	296
00035a0368fd249d286f683e816fbdc97cbfa7d9	674a7e8c-9682-419a-8e05-2358e28b5359	underoath	278
00035a0368fd249d286f683e816fbdc97cbfa7d9	a670e05a-cea8-4b37-bce9-d82daf1a0fa4	feist	273
00035a0368fd249d286f683e816fbdc97cbfa7d9	be407b02-f3e6-4ed5-9489-f8e5f0ab36dc	the raconteurs	270
00035a0368fd249d286f683e816fbdc97cbfa7d9	63011a8d-0117-4f7e-9991-1ef1f337ff70	klaxons	261
00035a0368fd249d286f683e816fbdc97cbfa7d9	23b58ea2-1cc3-468a-9e76-5027e196e851	cansei de ser sexy	255
00035a0368fd249d286f683e816fbdc97cbfa7d9	7f36c2ba-a338-402f-861f-390229bfae04	from first to last	246
00035a0368fd249d286f683e816fbdc97cbfa7d9	f59c5520-5f46-4d2c-b2c4-822eabf53419	linkin park	234
00035a0368fd249d286f683e816fbdc97cbfa7d9	37b94fc8-0adf-4335-a9fa-ae7a5fc36610	does it offend you, yeah?	225
0003848c96fb95f8d349c00de9f1760fe2777946	00376321-ce0f-4bd7-a98f-fcabdbf06ea7	raappana	835
0003848c96fb95f8d349c00de9f1760fe2777946	d35cfb7e-f83b-4a64-b945-7bcb3f921b5b	twilight	360
0003848c96fb95f8d349c00de9f1760fe2777946	2580100e-2387-40f8-900a-5e65b88ac018	soul captain band	145
0003848c96fb95f8d349c00de9f1760fe2777946	a30b167e-5271-44ff-a443-40525d076efd	grease	131
0003848c96fb95f8d349c00de9f1760fe2777946	90218af4-4d58-4821-8d41-2ee295ebbe21	kaiser chiefs	66
0003848c96fb95f8d349c00de9f1760fe2777946	51508c1f-8d07-4a00-9cf1-26c570fe7b78	cypress hill	64
0003848c96fb95f8d349c00de9f1760fe2777946	54906119-a131-4056-98f9-4b27dd9ba729	klamydia	64
0003848c96fb95f8d349c00de9f1760fe2777946	2a47c762-234a-4085-b716-771cd4629334	pelle miljoona	63
0003848c96fb95f8d349c00de9f1760fe2777946	6e0476da-5cf7-4d0e-801c-0dc515cb2231	ripsipiirakka	62
0003848c96fb95f8d349c00de9f1760fe2777946	6a31f35f-78b4-4a78-bcff-d6262d8ef2a3	nopsajalka	61
0003848c96fb95f8d349c00de9f1760fe2777946	45e334d3-d1b5-460c-a3dc-022dec16f3fa	orson	60
0003848c96fb95f8d349c00de9f1760fe2777946	3c714102-94d8-42f4-9005-fb8a75c2766d	frankie valli	59
0003848c96fb95f8d349c00de9f1760fe2777946	190e78ac-8f44-4bf1-a4ff-95ed9376ad9e	motion city soundtrack	58
0003848c96fb95f8d349c00de9f1760fe2777946	9c9f1380-2516-4fc9-a3e6-f9f61941d090	muse	38
0003848c96fb95f8d349c00de9f1760fe2777946	847e8284-8582-4b0e-9c26-b042a4f49e57	placebo	35
0003848c96fb95f8d349c00de9f1760fe2777946	592d96ad-1b56-462d-ba0a-de9399538a9d	kuningas pähkinä & setä tamu	33
0003848c96fb95f8d349c00de9f1760fe2777946	ac865b2e-bba8-4f5a-8756-dd40d5e39f46	koЯn	29
0003848c96fb95f8d349c00de9f1760fe2777946	2de794c8-8826-48d0-90e0-6900183ba9e0	ska-p	29
0003848c96fb95f8d349c00de9f1760fe2777946	cc197bad-dc9c-440d-a5b5-d52ba2e14234	coldplay	28
0003848c96fb95f8d349c00de9f1760fe2777946	8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e	genesis	28
0003848c96fb95f8d349c00de9f1760fe2777946	c7460072-196a-4392-a582-8c93a211055b	jukka poika	27
0003848c96fb95f8d349c00de9f1760fe2777946	fa927f59-d443-418a-b741-e557208aaf09	mew	27
0003848c96fb95f8d349c00de9f1760fe2777946	44cf61b8-5197-448a-b82b-cef6ee89fac5	paramore	25
0003848c96fb95f8d349c00de9f1760fe2777946	62173ce5-37ef-41b1-86cd-45401a8955fc	technotronic	25
0003848c96fb95f8d349c00de9f1760fe2777946	a342964d-ca53-4e54-96dc-e8501851e77f	walls of jericho	25
0003848c96fb95f8d349c00de9f1760fe2777946	ed2ac1e9-d51d-4eff-a2c2-85e81abd6360	bob marley	23
0003848c96fb95f8d349c00de9f1760fe2777946	28f87490-205b-4187-970b-cd48881f5225	robert pattinson	23
0003848c96fb95f8d349c00de9f1760fe2777946	d2855896-a274-4bf7-879e-be307f00c74d	stig dogg	23
0003848c96fb95f8d349c00de9f1760fe2777946	fda3d2be-c00c-4214-94e5-dc104b352580	aviation	22
0003848c96fb95f8d349c00de9f1760fe2777946	b09bcf6d-3a27-4fd5-8300-f42f51a80446	high school musical 2	21
0003848c96fb95f8d349c00de9f1760fe2777946	10f1e291-8837-4d13-bf77-9cdc03b19a3d	kapteeni Ä-ni	21
0003848c96fb95f8d349c00de9f1760fe2777946	85af0709-95db-4fbc-801a-120e9f4766d0	nirvana	21
0003848c96fb95f8d349c00de9f1760fe2777946	d6ed7887-a401-47a8-893c-34b967444d26	ramones	21
0003848c96fb95f8d349c00de9f1760fe2777946	80c38d4f-7419-4ae9-8d4c-cf899df0d5cc	fools garden	20
0003848c96fb95f8d349c00de9f1760fe2777946	2fa45bbb-0efb-4950-9d40-94bf23cbfec1	bone thugs-n-harmony	19
0003848c96fb95f8d349c00de9f1760fe2777946	78e46ae5-9bfd-433b-be3f-19e993d67ecc	rufus wainwright	18
0003848c96fb95f8d349c00de9f1760fe2777946	a871fd87-50f7-4032-b06d-da56779edcce	savage garden	17
0003848c96fb95f8d349c00de9f1760fe2777946	319b1175-ced9-438f-986b-9239c3edd92d	sonata arctica	17
0003848c96fb95f8d349c00de9f1760fe2777946	c3f28da8-662d-4f09-bdc7-3084bf685930	iron & wine	16
0003848c96fb95f8d349c00de9f1760fe2777946	455aca99-38f3-47cb-aa6b-820cf9de3c91	blue foundation	15
0003848c96fb95f8d349c00de9f1760fe2777946	a6a4d7bd-be52-47d5-9873-2d6e37d35ea0	lemon ice	15
0003848c96fb95f8d349c00de9f1760fe2777946	f6dcd1e0-ad40-4687-8501-5b9a0d1d74e4	the black ghosts	15
0003848c96fb95f8d349c00de9f1760fe2777946	aab5c954-cabe-432e-899e-1c4f99757327	toto	15
0003848c96fb95f8d349c00de9f1760fe2777946	b88ca659-0393-4a62-abd8-f290e6c7a7e2	carter burwell	14
0003848c96fb95f8d349c00de9f1760fe2777946	be50643c-0377-4968-b48c-47e06b2e2a3b	claude debussy	14
0003906ab668111f2cd332962cb09f8e3b795c6c	d43d12a1-2dc9-4257-a2fd-0a3bb1081b86	johnny cash	2618
0003906ab668111f2cd332962cb09f8e3b795c6c	a74b1b7f-71a5-4011-9441-d0b5e4122711	radiohead	1540
0003906ab668111f2cd332962cb09f8e3b795c6c	2914ee0b-9055-4dee-bca2-4f385b1e617a	deus	1403
0003906ab668111f2cd332962cb09f8e3b795c6c	52074ba6-e495-4ef3-9bb4-0703888a9f68	the arcade fire	1308
0003906ab668111f2cd332962cb09f8e3b795c6c	172e1f1a-504d-4488-b053-6344ba63e6d0	nick cave & the bad seeds	1214
0003906ab668111f2cd332962cb09f8e3b795c6c	1cc5adcd-1422-4b5c-a3cd-3ecd4f43f506	beck	1197
0003906ab668111f2cd332962cb09f8e3b795c6c	14387b0f-765c-4852-852f-135335790466	eels	945
0003906ab668111f2cd332962cb09f8e3b795c6c	e795e03d-b5d5-4a5f-834d-162cfb308a2c	pj harvey	895
0003906ab668111f2cd332962cb09f8e3b795c6c	f6f2326f-6b25-4170-b89d-e235b25508e8	sigur rós	887
0003906ab668111f2cd332962cb09f8e3b795c6c	14b22b4b-06d5-4b82-8284-29d29b58945f	air	833
0003906ab668111f2cd332962cb09f8e3b795c6c	2944824d-4c26-476f-a981-be849081942f	nina simone	721
0003906ab668111f2cd332962cb09f8e3b795c6c	03ad1736-b7c9-412a-b442-82536d63a5c4	elliott smith	711
0003906ab668111f2cd332962cb09f8e3b795c6c	58a53082-a629-4ff1-a44d-7492d6f6e8fb	the lemonheads	701
0003906ab668111f2cd332962cb09f8e3b795c6c	c3aeb863-7b26-4388-94e8-5a240f2be21b	tom waits	694
0003906ab668111f2cd332962cb09f8e3b795c6c	0efe858c-89e5-4e47-906a-356fa953fd6e	editors	676
0003906ab668111f2cd332962cb09f8e3b795c6c	39ab1aed-75e0-4140-bd47-540276886b60	oasis	631
0003906ab668111f2cd332962cb09f8e3b795c6c	7b0a63b2-b8e8-490e-b724-1d30cb5edfe3	bonnie 'prince' billy	618
0003906ab668111f2cd332962cb09f8e3b795c6c	99ea432a-e3d8-42cb-9d5e-db316a6a8458	nick drake	580
0003906ab668111f2cd332962cb09f8e3b795c6c	40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27	the smiths	545
0003906ab668111f2cd332962cb09f8e3b795c6c	0af78501-5647-4c18-9a0d-66ac8789e13b	beirut	522
0003906ab668111f2cd332962cb09f8e3b795c6c	e162b2eb-6a42-4240-8c1b-c94d9a0acb73	cocorosie	520
0003906ab668111f2cd332962cb09f8e3b795c6c	b982c4c7-133d-423c-af52-271dd0ed2d2f	typhoon	507
0003906ab668111f2cd332962cb09f8e3b795c6c	f90575d1-abcb-42b3-ae32-1849312c26e6	carla bruni	504
0003906ab668111f2cd332962cb09f8e3b795c6c	883ece23-2779-4091-b527-62eb07ee79d4	goran bregović	490
0003906ab668111f2cd332962cb09f8e3b795c6c	475b7312-4fcb-49a4-8bcc-cf3a679b255a	joe dassin	485
0003906ab668111f2cd332962cb09f8e3b795c6c	8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11	portishead	485
0003906ab668111f2cd332962cb09f8e3b795c6c	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	arctic monkeys	484
0003906ab668111f2cd332962cb09f8e3b795c6c	d41a6875-b626-4c0f-89a1-aecb643d29ff	the pogues	464
0003906ab668111f2cd332962cb09f8e3b795c6c	304cdd9d-a04e-4eb2-865c-980a553a0efd	gomez	457
0003906ab668111f2cd332962cb09f8e3b795c6c	afdb7919-059d-43c1-b668-ba1d265e7e42	marvin gaye	434
0003906ab668111f2cd332962cb09f8e3b795c6c	b21ef19b-c6aa-4775-90d3-3cc3e067ce6d	serge gainsbourg	414
0003906ab668111f2cd332962cb09f8e3b795c6c	ba0d6274-db14-4ef5-b28d-657ebde1a396	the smashing pumpkins	391
0003906ab668111f2cd332962cb09f8e3b795c6c	0af18ce6-668a-4f80-8d56-5c56eee2302d	admiral freebee	383
0003906ab668111f2cd332962cb09f8e3b795c6c	9d1ebcfe-4c15-4d18-95d3-d919898638a1	lou reed	370
0003906ab668111f2cd332962cb09f8e3b795c6c	91eda19b-1437-42cd-b7af-69df24b7f275	jacques brel	361
0003906ab668111f2cd332962cb09f8e3b795c6c	5e372a49-5672-4fb8-ba14-18c90780c4f9	calexico	357
0003906ab668111f2cd332962cb09f8e3b795c6c	cf119120-7df5-47d7-9dec-49f8837a4e40	suzanne vega	356
0003906ab668111f2cd332962cb09f8e3b795c6c	efa2c11a-1a35-4b60-bc1b-66d37de88511	dj shadow	355
0003906ab668111f2cd332962cb09f8e3b795c6c	10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8	massive attack	334
0003906ab668111f2cd332962cb09f8e3b795c6c	8c538f11-c141-4588-8ecb-931083524186	bloc party	331
0003906ab668111f2cd332962cb09f8e3b795c6c	42689657-cbec-4f66-a9ed-80f939ea23ed	morphine	331
0003906ab668111f2cd332962cb09f8e3b795c6c	19a2a56f-fd53-4dea-8cec-88046efb0fd5	the gutter twins	320
0003906ab668111f2cd332962cb09f8e3b795c6c	eb872766-98f6-453d-883f-2ae908a18315	tv on the radio	320
0003906ab668111f2cd332962cb09f8e3b795c6c	611f1230-7c2b-4610-b9e6-5a4fcb6e3cc7	grinderman	315
0003906ab668111f2cd332962cb09f8e3b795c6c	f8d966ed-26fa-4df5-9c0d-918d1d8f0866	andrew dorff	286
0003906ab668111f2cd332962cb09f8e3b795c6c	c8fb45c8-b3da-422d-a6db-73ac2ee56f77	air traffic	273
0003906ab668111f2cd332962cb09f8e3b795c6c	985c709c-7771-4de3-9024-7bda29ebe3f9	norah jones	262
0003906ab668111f2cd332962cb09f8e3b795c6c	90cc2464-234e-4da0-b39b-576f36e633bc	antony and the johnsons	248
0003906ab668111f2cd332962cb09f8e3b795c6c	437a0e49-c6ae-42f6-a6c1-84f25ed366bc	bon iver	243
000392e00cf41fbf48865109b72a92b3b72c2fed	a41ac10f-0a56-4672-9161-b83f9b223559	van morrison	40
000392e00cf41fbf48865109b72a92b3b72c2fed	365144f7-85af-4c83-b24b-b1d0b26160bb	nickel creek	38
000392e00cf41fbf48865109b72a92b3b72c2fed	a6de8ef9-b1a1-4756-97aa-481bbb8a4069	joni mitchell	36
000392e00cf41fbf48865109b72a92b3b72c2fed	fa598e78-5cc5-4a8b-a3b5-63934d4712c7	joan armatrading	35
000392e00cf41fbf48865109b72a92b3b72c2fed	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	the beatles	34
000392e00cf41fbf48865109b72a92b3b72c2fed	78de0cb4-245a-4679-9d09-d4f277c58e0e	acoustic alchemy	31
000392e00cf41fbf48865109b72a92b3b72c2fed	e01c3376-15fa-40d7-b747-5f219bdefdd7	steely dan	31
000392e00cf41fbf48865109b72a92b3b72c2fed	64b94289-9474-4d43-8c93-918ccc1920d1	billy joel	26
000392e00cf41fbf48865109b72a92b3b72c2fed	618b6900-0618-4f1e-b835-bccb17f84294	eric clapton	26
000392e00cf41fbf48865109b72a92b3b72c2fed	76c9a186-75bd-436a-85c0-823e3efddb7f	janis joplin	24
000392e00cf41fbf48865109b72a92b3b72c2fed	bf6c29f5-b69f-4842-9031-37f9645d365d	carole king	22
000392e00cf41fbf48865109b72a92b3b72c2fed	2ecbd923-9daf-4f18-9250-e482ccec4c28	turin brakes	22
000392e00cf41fbf48865109b72a92b3b72c2fed	614e3804-7d34-41ba-857f-811bad7c2b7a	dire straits	21
000392e00cf41fbf48865109b72a92b3b72c2fed	cc60d937-e80b-4c66-8aa2-e89cb57c8b08	fairport convention	21
000392e00cf41fbf48865109b72a92b3b72c2fed	d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8	supertramp	21
000392e00cf41fbf48865109b72a92b3b72c2fed	04cd0cfd-bfd1-4c36-bc38-95c35e2c045f	cream	20
000392e00cf41fbf48865109b72a92b3b72c2fed	70047e57-0153-4117-b0fc-a1d2e322e5ef	donald fagen	20
000392e00cf41fbf48865109b72a92b3b72c2fed	936f9130-333f-40dd-813f-6da80fd95c11	elkie brooks	20
