4,245,2.912874
55,13417,2.975491
3,3659,3.469070
32,2211,3.761157
21,8119,3.096690
61,4968,3.512079
22,2279,3.651129
22,3310,2.840428
28,3241,3.717894
71,2758,4.143696
29,331,3.720526
48,4417,3.514728
16,2362,3.477991
6,2066,2.989742
6,8711,2.990548
52,3519,3.334878
32,144,3.010934
19,9711,3.849153
70,7417,3.076899
67,1753,3.624438
68,735,4.209048
77,2527,3.934857
33,6047,2.986321
29,673,3.332024
19,13601,3.882280
18,8496,2.944570
60,3466,3.492897
3,3689,3.328621
79,2330,3.911774
40,2362,3.389815
27,7355,2.835255
7,1489,3.708836
60,1618,2.630044
19,1743,4.247385
13,8084,3.404261
26,3238,4.146462
24,4773,4.017319
15,1150,3.128016
85,418,3.402927
9,2332,3.205807
21,3064,2.841272
57,5452,3.344522
6,1612,3.156629
33,3454,2.416680
3,3635,3.564021
14,8678,1.945797
27,423,3.204498
55,1825,2.774771
33,149,2.308442
9,985,2.915729
4,1771,3.043178
2,9402,3.310719
75,3087,3.336505
36,6527,2.847317
34,6765,2.625042
33,2894,2.176966
5,1543,4.447260
81,3273,3.181134
42,2414,3.264848
9,4784,2.524506
22,4423,3.957596
13,6699,3.654468
70,11202,3.529740
12,5123,2.953652
20,2856,3.442747
2,11453,3.841998
77,2074,3.468886
81,2540,2.976199
14,2220,1.897659
18,4377,3.372131
48,1745,3.576141
11,3015,3.196814
64,86,2.802382
15,1570,2.718938
39,1787,3.178120
36,66,2.455559
86,1364,3.104974
7,3576,3.671784
46,917,3.465627
36,6155,2.426841
32,2966,2.769341
71,2946,3.691058
77,3055,3.599882
67,5844,3.751280
46,3304,3.530284
40,1506,3.676443
12,3132,3.429335
38,2289,3.506681
40,8048,3.199602
39,6530,2.804251
40,3364,3.505010
52,11520,3.415329
1,2588,3.443208
14,3388,1.864779
18,6537,3.108646
36,1825,2.542135
33,3397,3.314571
8,2685,3.500738
87,849,3.136920
45,3061,3.593291
9,1468,2.576867
36,4452,3.201452
39,389,2.754991
5,4468,4.713050
3,1900,3.347220
41,7622,2.885386
59,639,3.146357
57,4610,3.534034
20,8270,3.535494
28,3061,2.794967
5,1544,4.502386
18,9594,3.313122
79,60,3.847202
74,6516,3.619469
28,1623,3.697659
30,2944,3.264204
39,2102,3.342632
19,2073,3.737870
45,3134,3.724806
67,2638,3.243610
15,2445,2.678931
37,7374,2.759687
42,1173,3.502617
2,12729,3.263020
7,2937,4.077192
7,1177,3.971745
66,484,3.589943
55,12118,3.294921
16,7974,3.459920
67,7385,3.659197
48,2020,3.302421
14,6868,1.786628
19,8798,3.881533
47,7203,3.332588
48,7799,3.415136
14,6129,1.875803
33,609,2.287282
37,1568,2.908754
2,4338,3.498925
60,1535,3.533629
11,2641,2.481082
41,3101,3.450332
81,7346,3.359801
60,4433,2.937334
57,1890,3.183295
82,4773,4.267158
17,2610,3.742099
41,11074,2.935883
77,432,3.593975
87,3141,2.699239
46,3367,3.248861
37,6138,3.006511
38,6816,3.133574
15,1531,2.642319
55,9398,3.102863
14,4576,2.140700
30,6800,3.500470
19,6480,3.833555
61,1535,3.412542
31,263,3.653494
35,955,2.682029
14,1731,1.859919
19,200,4.050050
45,8654,3.891419
14,1813,1.860660
16,7511,3.811502
45,13676,3.639656
66,9937,2.999693
55,2968,2.818500
35,1841,2.714108
25,1173,3.739079
10,2451,2.892235
64,10983,2.790987
40,2928,2.674284
32,610,3.075843
35,5184,2.512546
57,434,3.684578
20,6978,3.744268
36,5844,3.082183
12,6704,3.699919
35,6017,2.533515
41,3117,2.971793
15,2628,2.917478
87,2395,2.718100
48,556,3.035053
30,1825,2.958530
70,8373,3.144287
19,79,3.723725
38,4491,2.881434
32,1208,3.951288
60,589,3.025607
40,9571,2.753669
59,291,3.418812
60,3173,3.555385
14,1208,2.295166
14,3390,2.358882
20,8482,3.410818
6,2630,3.049066
22,3543,3.773760
3,4301,2.883402
7,3645,4.167124
78,3487,2.665557
60,1293,3.166258
6,9803,3.210528
42,1911,2.556063
86,4234,3.473498
3,3632,3.668309
48,6253,3.420096
63,225,4.338921
7,7866,4.127614
46,262,3.480082
45,10403,3.702078
3,4791,3.264955
9,5975,3.021483
41,9962,3.669503
52,2660,3.585169
14,667,1.695795
0,1080,2.643507
22,11705,3.467038
6,2287,3.157262
3,715,2.985407
9,970,3.169769
0,4865,3.013083
7,8062,3.859208
5,2884,4.537710
14,6982,1.890510
57,8084,3.488720
67,11272,3.224114
57,683,3.498130
57,421,3.580542
64,8050,3.008783
64,6527,2.799449
14,7666,1.850055
47,2158,3.459301
46,2168,3.220413
37,609,2.579770
5,10293,4.379602
20,2065,3.756994
60,4964,3.413719
63,7666,4.192172
14,2538,1.608973
33,1000,2.254676
7,1125,4.086147
3,3967,3.078875
36,914,3.488872
7,1401,3.602323
3,7336,3.221843
62,4588,3.541269
33,1028,2.222375
7,2743,3.939159
5,5913,4.482894
47,4345,3.651319
4,3185,2.782285
15,403,2.742299
57,489,3.566883
82,3008,4.085835
14,12082,1.818794
31,9786,2.627988
5,2309,4.547783
83,2976,3.585270
35,3564,2.547249
28,3514,2.980600
3,887,2.771170
32,1752,3.029090
60,1688,2.963092
28,1311,2.674683
28,2184,2.996268
45,4576,3.992627
28,6485,2.522573
66,8677,3.292749
46,6813,3.964444
72,10051,3.615073
36,1368,2.552764
4,1251,2.826481
18,2203,2.862488
46,8813,3.068208
48,4938,3.318477
14,3861,1.860044
8,475,3.068077
3,3061,3.147629
78,1098,2.945844
15,2416,3.118129
42,9888,3.231721
46,2735,3.806968
14,8381,1.791337
3,12035,3.448911
40,10380,3.344521
33,6516,2.592339
87,2384,3.056820
44,3132,3.724423
78,7341,2.812884
54,3421,4.198969
22,2208,3.362407
7,735,4.231313
3,1931,3.308904
4,4417,3.283570
15,3653,2.619206
77,443,3.623653
66,6481,3.578068
79,849,3.785043
62,2425,3.793293
41,4831,3.692769
19,65,3.826342
35,6450,3.397801
4,3014,3.042590
4,7188,3.013871
3,4959,3.409780
60,2483,2.993979
30,2814,3.355146
43,9106,3.463542
3,8131,3.421574
79,1125,3.845873
87,2450,3.211533
73,12127,3.545545
66,1161,3.180927
42,600,3.173477
14,3507,1.874506
46,1809,3.231784
73,11294,3.392800
41,2883,3.273145
14,11356,2.008846
7,3549,3.735453
30,3428,3.421581
3,4131,3.187766
19,4779,3.997698
43,6046,3.278913
56,3251,2.437905
55,6682,3.056830
25,5144,3.196613
38,89,2.879724
33,686,2.736864
39,3561,3.402484
69,1875,3.955703
46,2492,3.642637
73,9786,2.982818
38,6252,3.221609
46,2907,3.625984
9,2065,3.537337
41,1951,3.561947
6,2106,3.223948
7,38,4.128416
77,6845,3.628611
6,7567,3.415985
14,3974,1.681201
87,1971,2.648612
40,3644,3.080160
39,48,3.202655
42,7103,3.287843
20,1163,3.731331
73,10994,3.697145
19,3635,3.988268
7,1862,3.931433
29,3105,3.859575
53,6196,3.273727
59,4888,3.698232
2,9102,3.472911
46,8831,3.448844
70,963,2.745372
36,2211,3.168195
74,1384,3.506344
52,2152,3.388762
78,6537,3.185715
38,2950,3.346455
45,1383,3.744585
21,3453,3.101314
55,4829,2.780885
42,2663,3.005071
64,577,2.958256
64,8383,2.815250
58,2659,3.432345
3,9602,3.112331
59,490,3.681347
12,6450,3.715195
37,3597,3.054372
2,267,3.489320
21,1985,3.364438
41,6580,3.226492
73,683,3.419679
59,1042,3.444355
14,7673,1.842831
54,2434,3.308726
24,396,2.747574
59,6966,3.044824
48,5072,3.815861
55,849,3.156157
12,2663,3.101627
46,3346,3.487507
67,917,3.582987
44,3,3.814748
15,4268,2.798520
28,1364,2.505648
63,5651,4.262659
77,1379,3.803200
61,2016,3.057276
63,59,4.382442
14,7801,1.889071
1,7319,3.063003
19,3428,3.934599
60,3314,3.777021
61,7385,2.968545
3,7203,3.223854
40,7565,3.356720
40,1705,3.081945
81,203,2.839310
33,3612,2.292218
43,1084,3.351791
16,2065,3.823068
15,1404,2.720890
62,1753,3.572135
40,8638,3.906272
33,1682,2.324071
30,7645,3.017895
71,3447,4.158669
60,54,2.568427
59,393,3.061918
7,2572,3.869710
14,8601,1.850892
32,1134,3.377693
9,683,2.930117
12,2324,2.918676
87,1828,2.848723
48,3524,3.385669
33,2062,2.509532
42,2925,3.208407
15,6985,2.613504
14,642,1.949364
52,4222,3.508859
28,1027,2.770431
35,1331,2.613464
7,1764,3.930239
5,2546,4.183765
40,5683,3.443523
9,6326,3.073484
55,389,2.631836
57,6481,3.818052
32,3173,3.934113
16,737,3.507489
7,8896,3.897601
17,4627,4.323569
3,431,3.087530
32,2360,3.936518
22,3332,3.733324
14,8152,1.834564
62,10468,3.835046
11,2395,2.330288
11,1646,2.562202
42,7643,2.806189
59,999,3.583566
14,7100,1.874646
12,475,2.574339
27,10033,2.786813
62,410,3.495170
14,8373,1.923579
3,2773,3.462915
70,2089,3.364678
14,7365,1.926081
63,10016,4.034217
81,4729,3.820715
33,2330,2.803375
13,226,3.152356
33,3518,2.350637
3,5406,3.441538
64,6491,2.629529
36,5663,2.591907
36,10319,3.178544
14,3537,1.810786
77,3356,3.664819
77,841,3.604011
26,3372,4.200266
16,1336,3.568102
56,2345,2.492248
45,1336,3.863715
43,3128,3.228675
66,11787,3.174560
6,2362,3.341338
57,426,3.297641
59,5457,3.615002
11,613,2.408889
87,1676,2.792387
79,151,3.730692
40,5072,3.798289
57,3203,3.414131
0,4564,2.538284
17,3397,4.251639
7,2610,3.920823
17,319,3.894741
42,2916,2.578797
71,681,3.844850
57,4963,3.968657
45,12066,3.727687
55,5520,3.068640
7,2414,4.123787
44,2333,4.105470
33,799,2.482509
21,6032,3.057085
64,7201,2.704137
55,10368,3.250718
21,115,3.997364
37,1381,2.767823
7,5559,4.056290
35,1123,2.505758
40,7336,3.255523
10,6537,3.234506
15,596,2.753886
62,1452,3.714363
9,3372,3.185963
3,437,3.049115
19,155,3.990483
39,3679,3.269133
19,2561,4.002795
75,4398,3.259311
62,6481,3.763249
55,8428,3.152314
8,2359,2.987853
19,7119,3.891274
28,1028,2.494209
82,11218,4.090477
10,2788,2.893449
24,705,2.938048
7,8532,3.984488
77,754,3.692441
7,3747,3.930132
52,1679,3.530713
85,1331,3.385969
77,3036,3.653192
14,3399,1.899770
64,9706,2.766328
46,4627,4.061842
35,5418,2.534987
7,10826,3.739876
70,12001,3.066792
2,9058,3.672309
10,5206,3.191028
17,1591,4.053262
62,4377,3.780432
37,2486,2.706057
9,2189,2.747989
5,2899,4.507723
76,2551,2.720053
64,3556,2.700440
15,2882,2.712559
22,7646,3.226987
45,7434,3.828739
38,5688,3.035263
39,2788,2.920720
64,73,2.440225
41,3591,3.356063
52,5219,2.990211
35,2232,2.521613
61,1318,3.062496
4,3225,2.990683
33,595,2.467333
40,157,3.105074
10,4387,3.231801
81,5045,3.222020
4,2820,2.599250
55,3564,2.909163
53,3381,2.972992
2,764,3.615732
39,2835,3.365939
70,9687,2.621064
32,1915,3.443075
33,5078,2.462608
57,5948,3.796071
39,1140,2.899681
10,2983,2.948295
43,7131,3.434995
66,1372,2.790334
14,12214,1.847599
28,2788,2.583422
70,6516,3.241739
39,6110,2.859410
3,9334,2.932600
53,1486,3.654865
3,8339,2.918854
40,7881,3.191266
87,2194,3.090007
7,6436,3.781847
76,2452,3.551551
32,3148,3.957520
35,7623,2.453128
15,806,2.770323
64,3436,3.410028
73,3421,4.099983
19,7144,3.696641
41,3622,3.341452
83,2330,4.071759
58,2523,3.611610
28,3027,2.956211
87,3116,3.116528
41,2179,3.389565
5,5050,4.511710
62,2660,3.781137
87,1067,3.342146
39,3497,3.247938
7,4886,4.281343
19,8465,3.856310
36,1093,3.091183
3,3283,2.823237
35,7103,2.935599
31,1138,2.657403
77,1071,3.347284
41,8124,3.281438
25,1578,3.108180
37,90,3.026949
14,2225,1.726681
46,7353,3.518081
53,396,3.386726
40,7210,3.160425
14,9431,1.835327
1,3025,2.715415
54,1223,3.476822
55,12860,2.845668
12,1796,2.959497
85,1098,3.210727
7,3220,3.738484
12,8711,2.722915
57,11205,3.699420
46,2564,3.335250
14,4592,1.865127
38,3458,2.857480
52,3012,3.366944
9,6396,3.104748
22,3052,2.918462
27,353,2.855095
4,9924,2.808205
87,2229,3.109355
39,3227,2.915614
84,2756,3.434900
42,1947,3.025968
41,2498,3.417423
1,150,3.073395
28,851,2.993102
38,291,2.919697
41,4516,3.212530
79,3516,3.712538
31,8580,3.325073
5,664,4.623925
43,5072,3.822608
81,6428,3.113154
19,811,3.743303
37,11486,2.862307
59,512,3.143761
7,5821,3.499492
1,1340,3.599651
10,74,2.979164
24,903,3.047852
11,3619,2.817553
48,1417,3.294117
59,6,3.656878
7,6720,4.007103
3,5166,3.370018
9,5160,3.140292
17,8,3.798532
36,6396,2.939557
47,6485,2.958468
16,1271,3.702245
35,344,2.804164
19,2611,3.959198
33,3380,2.256047
29,1689,3.649581
15,2584,2.823741
3,3848,3.287669
70,2345,2.590219
35,1825,2.463305
25,1990,2.749169
40,7469,3.426088
11,1150,2.751781
25,2834,3.107749
85,932,3.397588
29,2999,3.709118
66,2683,2.967897
18,479,2.938214
7,10313,3.817427
46,6175,3.114478
73,6829,3.726896
65,1614,3.012428
78,1321,3.139901
82,2066,3.470892
40,843,3.148132
77,3606,3.479601
83,1535,4.190376
6,7939,3.200031
14,753,1.785279
32,2310,3.222557
17,6585,3.843279
11,8610,2.513580
33,3231,2.609137
43,1397,3.459379
14,3255,1.912591
62,8347,3.378436
27,2254,2.745026
77,3381,3.196175
34,7354,2.723450
4,465,3.033911
19,11265,3.808571
4,926,2.924697
73,2588,3.747545
25,1974,3.270992
47,118,3.509612
80,263,3.865547
58,339,3.667639
15,1735,2.982976
14,8580,2.102959
7,396,3.839179
57,4346,3.855375
10,856,2.661542
39,100,2.948220
15,6374,2.585248
9,1703,3.081042
21,1782,2.976623
28,1083,2.657309
14,782,1.899999
14,8423,1.913428
25,8593,3.753165
41,9191,3.325444
61,6476,3.670867
73,1743,3.998335
71,1206,4.193298
22,2358,3.545057
55,304,3.036353
42,2566,3.104347
45,11321,3.427063
82,60,3.815083
68,1673,3.833990
41,438,3.648533
53,8138,3.439925
83,781,3.820331
52,1178,2.880898
6,3485,3.040336
16,3564,3.285760
0,44,3.026153
4,3974,2.638129
11,5262,2.569794
2,7722,3.452341
38,3314,3.853185
32,1125,3.651630
22,1980,3.923136
18,4013,3.131548
5,3292,4.400151
21,1646,3.242628
51,9907,3.466941
85,5358,3.485973
46,232,3.292453
39,3500,3.263791
7,7026,4.034155
25,5842,3.077863
24,8415,2.890688
1,9621,3.301155
54,1178,3.222162
46,3979,3.372287
55,7809,2.971584
9,754,2.881990
85,1134,3.330031
10,9132,3.215088
4,886,3.834217
78,10166,2.631197
85,3060,3.182466
11,3422,3.003539
14,6707,1.836632
62,781,3.421123
45,13417,3.688205
3,3047,3.029209
70,11091,3.597270
35,966,3.045540
41,319,3.460077
60,3516,2.829625
7,11739,4.129889
14,5614,1.914092
40,6177,3.287966
57,4903,3.512224
2,1868,3.480471
32,176,2.874203
75,7469,3.466814
9,8383,3.059601
2,6450,4.033315
73,1623,4.037733
25,2886,4.036709
14,3247,1.870926
19,4837,3.840552
10,8951,3.218849
40,1065,3.226991
11,5072,3.070128
14,7607,1.767000
52,2161,3.545910
15,2654,2.801463
66,9684,3.411276
17,146,4.025369
67,8383,3.659518
29,1884,3.990185
36,466,2.874578
23,1570,3.572618
2,2155,3.417716
40,3338,3.257834
37,3662,2.656204
46,699,3.297269
3,4135,3.245368
19,664,4.151361
22,3486,3.615263
57,3339,3.533178
35,1528,2.744735
57,7548,3.096241
59,1604,3.478425
61,9180,3.340089
87,1914,3.062582
46,997,3.427336
39,124,2.891536
36,662,2.436205
41,6032,3.164805
66,9751,3.516388
60,720,2.683133
62,185,3.591805
28,3675,2.971499
38,426,2.682471
46,2664,3.587000
5,3173,4.643840
8,208,3.521396
1,8499,3.070021
59,895,3.123358
81,9961,3.186624
14,3158,1.818413
81,7114,2.705561
14,9066,1.802264
12,2765,2.529568
6,2377,3.492183
29,4373,3.668761
40,3061,3.176174
7,3268,4.052017
63,1633,4.339094
55,1380,3.138274
40,2935,3.210646
40,1953,2.882734
11,6652,2.554734
4,1051,3.316043
48,45,3.521578
67,1479,3.808927
63,653,4.333724
14,6039,1.740266
40,378,3.108280
18,6586,3.762520
34,5454,2.800381
35,970,2.841693
41,8227,3.412923
7,2990,3.856825
3,11395,3.450340
55,8807,2.931981
34,4845,2.780677
28,2659,2.689404
28,3130,2.583401
41,12583,2.915156
48,2765,2.762316
30,389,2.787689
46,2518,2.831928
60,3447,3.365850
40,3774,3.466253
67,10290,3.520655
4,1433,2.676352
5,3591,4.481828
70,1753,3.208786
20,3933,3.556835
12,8677,3.033621
8,358,3.552160
15,2745,2.673265
70,3996,3.541097
30,7346,3.457653
14,2315,1.871245
61,8269,2.647446
27,9505,3.699736
33,4338,2.394844
25,3389,2.812561
28,1336,3.152782
4,8844,3.005811
14,2566,1.974887
4,7201,3.061143
59,159,3.209243
4,5844,3.335315
48,6205,3.115487
55,9040,2.982237
3,1823,3.152676
85,5587,3.731017
86,3490,3.596957
57,2381,3.341059
73,7489,3.069348
8,5991,3.086724
16,8037,3.483167
11,1771,2.535829
21,2823,3.303758
39,2290,3.079016
31,12399,3.302331
5,1713,4.325194
7,2934,4.091161
40,4843,3.550555
7,12729,3.686892
6,3141,2.869260
47,8580,3.687456
71,2883,3.916205
58,6554,3.972646
29,813,3.790611
42,3321,3.019593
41,2534,3.155447
24,6991,3.101678
87,997,3.004569
61,4081,2.953495
55,6709,3.283275
48,7729,3.278882
5,5975,4.494100
23,1079,3.593236
38,4753,3.076504
3,2918,3.387737
14,6631,1.957425
33,2168,2.328340
29,3305,3.479506
28,6684,2.496571
73,1331,3.466155
87,60,3.234059
42,684,2.858754
81,6102,3.452145
28,944,2.697906
83,6665,4.100514
14,2723,1.719638
10,368,3.251753
60,1493,2.884203
53,1967,3.701284
9,8501,2.963078
3,5937,3.545623
63,6849,4.339165
14,6094,1.910910
51,398,3.188962
55,653,3.218630
39,1080,3.160855
15,5184,2.697001
46,1237,3.401206
35,5819,2.522325
19,4888,4.040978
33,1849,2.794894
81,9775,3.806938
75,1821,3.083681
57,10594,3.619506
53,6155,3.209721
19,313,4.068262
70,1538,2.749862
53,2441,3.772038
29,3567,3.546049
37,4715,2.599122
45,4490,3.724078
85,1980,4.002122
28,3062,2.783545
37,2663,2.886639
0,2801,2.967069
51,9168,3.202698
5,3574,4.401915
61,3651,2.963154
14,6102,2.012142
16,124,3.116772
70,781,3.057601
3,3612,2.875012
73,9920,3.220964
3,110,2.725732
45,7424,3.384407
41,4564,3.022238
79,7150,3.931399
6,10989,2.974642
3,1495,3.599402
46,2257,3.242228
35,6516,2.774992
53,4584,3.589194
75,1776,3.471642
7,6547,3.811899
33,3458,2.360366
43,5459,3.541904
28,4322,3.263644
42,5013,2.875786
4,6413,3.405307
52,442,3.754609
43,3148,3.846817
41,54,2.921619
57,10166,3.234572
1,2840,3.223965
0,355,2.911220
42,3225,2.779894
16,1340,3.795708
55,5485,3.057904
81,8662,3.280885
7,3600,4.000206
66,2303,3.535985
5,9993,4.357098
3,2309,3.564245
14,4658,1.890763
74,577,3.738838
37,610,2.561768
39,944,3.072121
27,5762,3.153948
24,1508,3.441666
19,144,3.540460
5,4917,4.426746
4,1140,2.858486
15,1432,2.618758
79,1212,4.053765
75,2599,2.660171
4,6637,3.091801
82,3974,3.190451
28,3083,3.297998
35,328,2.632697
41,1814,3.052157
28,2857,2.611843
17,3581,4.351051
60,3421,3.798241
23,3078,3.779235
7,3773,4.130472
62,4526,3.344093
78,8559,3.582092
15,1116,2.757710
10,7338,2.957986
7,2062,3.991342
14,3706,1.715204
36,1485,2.491292
11,885,2.898302
6,2523,3.330829
46,3193,3.604057
60,2329,3.074520
32,989,3.113552
19,188,3.881128
43,150,3.414253
33,3520,2.256682
40,2560,3.159055
66,6537,3.345143
27,3068,2.612549
19,2712,3.847753
35,2594,2.454099
4,3453,3.008280
73,9504,3.395405
28,1892,2.404164
28,1982,2.823260
39,3089,2.940464
12,900,2.585183
6,6913,3.368145
33,6326,2.562877
7,3523,3.943589
37,1321,2.886051
41,8253,3.452809
44,3136,3.740438
82,6032,3.562206
57,4810,3.429595
19,9451,3.841776
57,6345,3.599253
46,956,3.619338
4,8087,3.166999
60,5850,2.745301
57,4520,3.698572
41,8593,3.765074
45,4710,3.982645
60,1331,2.862468
6,1365,3.118844
39,301,3.412404
59,2814,3.577744
28,3683,3.190928
18,6580,3.005669
22,10524,3.548177
11,6966,2.285386
12,7489,2.674125
41,9406,3.687602
33,4870,2.323373
17,2570,3.624600
71,3675,3.960443
85,8473,3.574240
66,7204,3.471574
31,2451,2.666068
46,1753,3.473038
52,1316,3.633627
48,8533,3.471879
5,961,4.409894
36,580,3.152569
60,4377,3.354917
21,1418,3.525437
53,339,3.709080
81,1346,2.741681
36,6665,3.200977
14,2399,1.893742
25,3124,2.984793
57,48,3.554721
15,3255,2.877150
26,65,4.081436
3,7412,3.259448
7,3349,3.983437
85,3662,3.119660
46,11146,3.635871
67,7201,3.506896
57,6580,3.450316
5,1676,4.390223
35,6392,2.770819
4,6396,3.206021
48,5957,3.517232
38,9092,2.905734
55,11018,3.007394
73,12983,3.123938
21,1298,3.128842
73,4467,3.767501
39,4888,3.506016
38,85,3.403587
46,7060,3.617706
3,8240,3.012191
14,324,1.952317
39,4346,3.631054
27,718,2.817615
81,9505,3.945719
66,7119,3.321302
87,1223,2.840811
72,2835,3.812405
5,2317,4.545019
82,10994,3.817141
10,5923,3.103278
31,2165,3.292886
85,1353,3.382237
46,8423,3.356085
10,10051,3.024561
4,9067,2.876914
15,2360,3.305331
37,1099,2.713011
57,1043,3.450820
20,442,3.825459
57,2788,3.300353
48,7418,3.331432
19,6301,4.181059
5,182,4.449657
82,1094,3.980671
39,2268,2.778217
53,3514,3.664040
83,8601,3.955360
60,1114,2.984422
18,226,2.709279
9,1407,3.010854
81,3030,3.303490
43,1408,3.935351
5,517,4.248263
17,4760,3.710993
10,5504,2.915091
41,8745,3.426404
75,766,3.795331
79,1508,3.929194
33,1277,2.209272
27,6441,3.094180
36,6622,2.478496
41,2918,3.367968
27,2551,2.447478
83,1327,4.040024
45,3646,3.431542
78,4155,3.208828
40,13183,3.038711
46,2829,3.324443
75,5789,3.063615
7,2545,4.197920
55,2590,3.152334
40,3645,3.635221
25,4688,3.331431
45,7666,3.594328
18,7535,3.047253
35,5733,2.492109
29,6618,3.592750
38,1379,3.049057
5,3386,4.621360
2,3290,3.460758
87,356,2.973133
24,5217,2.757838
87,620,3.288348
37,10698,2.733159
29,2152,3.750250
27,8296,3.137004
14,4384,1.928348
62,7770,3.675012
4,11935,3.597498
35,5643,3.365017
3,3568,3.262965
57,7899,3.456998
33,3598,2.352115
40,4614,3.262370
32,3675,3.497311
39,267,3.014580
15,2220,2.896239
30,2636,2.938343
40,10165,3.447617
41,4417,3.510318
55,6522,3.367396
19,4409,4.165421
7,690,3.545594
3,328,3.236956
19,10228,3.749529
13,2578,3.704250
28,3359,3.256815
60,6667,3.337292
47,12583,3.041297
17,3227,3.552932
42,6486,3.084002
36,355,2.975470
57,865,3.314195
85,1575,3.740827
7,2042,4.235638
28,779,2.683495
25,9505,3.963188
87,484,3.373420
32,1298,3.355748
15,146,3.154132
65,6436,2.962265
4,2345,2.689528
50,89,3.784660
38,2630,2.775370
38,3683,3.320814
46,3651,3.577324
35,6529,2.638377
36,7939,2.713399
8,2,2.968233
10,7484,3.058229
33,985,2.453188
13,4932,3.327811
14,9924,1.777112
7,905,3.913206
19,6808,3.809846
28,2360,3.509043
56,7055,3.044502
4,3012,3.202566
41,12228,3.331155
9,1028,2.575192
4,6196,2.767144
41,3343,3.695540
40,932,3.312742
25,5702,2.525306
20,5649,4.012230
19,3424,3.664786
5,354,4.218364
7,1167,3.962660
77,319,3.841888
64,2405,3.031376
43,3072,3.274855
4,2072,2.705773
81,6442,2.716634
3,2777,2.890512
7,2192,3.863815
17,2480,3.923313
63,2299,4.339433
52,1271,3.574673
57,1783,3.696187
11,1508,2.713721
30,8393,3.347605
77,262,3.811488
15,2725,2.923110
12,4729,3.663644
19,1167,3.848486
14,5199,1.846677
42,7511,3.525546
43,5614,3.438510
28,3698,2.933917
63,7754,4.173694
37,1618,2.628232
59,3039,3.326658
31,11218,3.611709
67,8553,3.397672
15,7677,2.995187
7,7535,3.965671
21,2955,3.924014
27,944,2.837292
85,3441,3.326406
57,159,3.333457
41,2493,3.513597
33,5742,2.363876
82,1782,3.541927
5,5844,4.557562
40,5112,3.164355
14,4097,1.810216
87,2743,3.007222
30,5587,3.615027
25,2839,3.216136
40,2041,3.216043
25,2127,3.251571
67,6638,3.841450
77,2802,3.745776
4,4725,2.844504
37,2531,3.146041
3,2541,3.407943
67,4977,3.701074
42,9052,2.917671
4,2822,2.940960
8,3044,3.504763
62,466,3.507686
41,7973,3.268194
60,949,3.735059
39,2625,2.965138
87,2158,3.063958
7,2575,3.848230
33,3328,2.507119
6,1316,3.687314
73,2873,3.500567
77,3224,3.337350
14,1712,1.836429
48,2817,3.730011
47,271,3.778250
7,3127,4.131084
87,669,2.879437
41,12607,3.027323
25,4931,3.087594
60,2918,3.006880
57,5643,3.998878
37,2883,2.794423
52,10999,3.453889
81,4932,2.945705
71,7201,3.871714
3,6972,2.953525
9,2289,3.442650
45,44,3.899767
19,1598,3.906300
77,3282,3.804139
35,6262,2.976533
36,11202,3.297431
37,1998,3.436476
37,12118,3.138551
59,3338,3.445006
42,2091,2.712308
57,11520,3.685038
8,1640,3.075252
21,79,2.998854
86,3255,3.536220
6,995,3.723800
18,10115,3.144693
40,3732,3.389419
36,4729,3.533362
72,3738,3.224160
30,1326,3.481558
40,1508,3.580074
13,9364,3.378967
33,2141,2.334235
15,1022,2.576895
6,3544,2.879517
32,7374,3.353216
72,7055,3.878435
4,8423,3.052559
2,1381,3.500638
17,2408,3.663311
21,1125,3.451524
14,2274,2.024021
31,60,3.211509
25,4900,3.238659
7,1186,3.874335
12,4490,3.102366
69,5429,3.870318
3,6134,2.923334
2,6516,3.674320
42,1515,3.067207
59,7389,3.657482
81,8533,3.311467
6,642,3.398872
30,381,3.128551
46,1629,3.784193
24,6667,3.491686
39,1078,3.045723
10,3349,3.144447
59,8601,3.544429
46,3244,3.786656
6,1599,3.158989
25,4393,3.368090
64,5948,3.094211
21,1741,3.200743
38,226,2.593713
40,5941,3.501320
6,843,3.076054
7,8156,3.958684
7,12351,3.847466
14,5072,2.394472
59,3128,3.324785
41,4855,3.582448
19,2480,3.958464
77,6586,4.255120
39,2921,3.349973
42,3203,2.773775
25,6485,2.718899
21,7939,3.134977
33,7998,2.531732
11,5649,3.362438
45,9505,4.222407
70,2637,2.834754
47,8704,3.567147
25,4642,3.425893
6,1237,3.244293
52,7590,3.243594
7,4584,3.967413
3,1083,3.048180
7,3084,3.800033
33,2005,3.213185
10,7201,3.106653
6,428,2.834257
38,3099,3.165054
7,9334,3.792156
33,3386,2.961162
37,3374,2.686884
14,5976,1.798820
66,7837,3.375106
33,1946,2.295346
45,4563,3.813653
15,1723,2.956949
64,7319,2.737309
72,3397,4.186715
63,1580,4.228528
55,9893,2.873657
40,944,3.133821
3,1093,3.513552
14,12270,1.958170
7,3483,3.786635
15,1276,2.695506
25,1350,3.231655
7,4843,4.131727
67,10864,3.710846
33,3190,2.644136
24,7666,2.927135
40,3587,3.043678
7,12741,3.865115
83,8526,3.708981
4,7448,2.970772
39,3422,3.675133
25,4684,3.814001
7,759,4.024745
7,2624,3.736515
40,374,3.070151
73,2377,3.690658
17,1169,3.659135
33,2709,2.400422
