57,3054,4,3.827590
55,9879,4,2.824265
81,10829,2,3.371261
81,11807,2,2.994691
55,8571,4,3.029422
11,7244,3,1.907219
3,3035,4,3.849093
2,9504,3,3.870006
5,729,5,3.616506
40,5427,3,3.515048
12,10468,2,3.257288
57,2040,3,3.446669
57,7111,3,3.743721
60,3500,4,2.628420
22,3433,3,2.751623
86,301,3,3.664391
43,3514,4,3.394798
33,2792,2,2.015372
7,9132,4,4.308476
12,97,5,3.443718
19,1431,4,3.970532
10,10562,3,3.311511
57,10878,3,3.914571
73,11723,4,4.146141
6,486,5,4.077250
40,914,3,4.054793
28,156,4,3.994798
7,10101,5,3.483184
37,2589,3,2.301201
55,6450,4,4.081073
6,191,2,3.278735
86,6138,4,4.011883
46,3372,3,3.442971
55,9822,1,2.207790
6,5873,1,3.197231
59,899,4,3.942214
70,1857,1,2.989991
5,266,5,4.645249
46,5396,4,2.243787
58,4155,3,3.771552
87,2421,2,2.987792
5,8222,5,4.746604
74,3050,4,3.568065
44,9763,3,4.247255
19,8500,4,3.816626
41,4863,2,3.129683
22,362,3,3.969458
41,6105,4,2.437149
57,8553,3,3.595978
37,8452,3,2.931954
6,1313,3,1.877239
10,2537,2,2.269390
3,2685,1,3.701487
15,737,2,2.652065
61,2824,2,2.929701
43,852,4,3.454476
70,9760,2,2.995789
40,100,4,3.499200
9,2353,4,3.497579
25,6428,1,1.623698
41,196,4,2.988920
14,2946,2,1.964628
14,908,1,2.498383
9,175,2,2.546099
36,2659,3,1.813643
14,7796,1,1.256475
59,6622,4,3.175494
19,5688,3,4.519720
37,2801,5,2.871598
42,7980,1,3.569588
58,1305,4,3.963915
3,2697,1,1.627051
75,30,5,3.703095
3,7374,4,3.632568
4,2325,2,3.142134
16,2042,3,4.034407
41,2038,4,3.776874
53,2594,1,3.021131
87,3220,2,2.828179
40,276,4,3.025518
55,183,4,3.599161
42,2883,3,2.530375
85,2951,5,3.439062
41,4377,4,3.839947
14,6224,1,2.177738
36,2846,3,2.598992
80,949,3,3.911831
37,1551,4,3.464097
42,7674,1,3.496151
58,3658,3,3.670645
37,4805,4,1.829443
4,9350,2,2.637876
55,1340,4,3.721734
30,6377,3,2.792294
33,1526,3,2.232436
56,2918,3,3.033357
26,3173,4,4.239288
43,6900,4,3.269559
4,7033,4,3.483827
82,8681,3,3.448660
13,2571,3,3.744715
70,4729,5,3.972467
33,1434,5,2.056526
35,11786,2,3.394555
61,3478,2,2.966170
39,3566,3,2.813293
9,10586,5,2.159617
79,7674,5,3.350145
41,3033,3,3.254045
6,2619,3,2.763836
4,48,4,2.326405
82,885,5,4.508917
8,1787,4,3.678655
41,1665,4,4.064620
66,7521,3,3.161220
12,8525,4,3.630350
67,1665,5,4.226736
21,9352,4,3.616487
5,44,5,4.750512
85,3310,3,3.196813
56,410,3,3.079740
37,760,2,1.938894
46,5004,4,3.139259
6,1372,1,2.719982
4,8532,3,2.989364
12,8704,4,3.517684
3,11558,1,3.241342
6,538,4,3.641914
32,393,4,2.733434
25,3305,3,2.089863
46,1013,3,3.322214
28,431,1,2.814585
77,7103,5,4.109101
3,2310,2,2.282471
4,3683,4,3.336432
56,4688,3,2.871501
45,8413,3,3.583479
70,5161,3,2.907570
9,4608,4,3.349425
43,2538,3,2.128177
3,477,1,1.556434
59,3177,4,3.760834
87,1313,2,2.494594
5,3907,5,4.755973
1,3681,3,3.091491
43,4855,4,3.905176
32,2578,3,3.713121
40,1473,4,2.981818
5,1508,5,4.828052
25,1665,2,2.877802
13,2741,4,3.187968
16,2445,3,3.355536
38,135,4,3.581938
3,256,1,1.325610
50,6612,5,4.895299
3,5846,5,2.516109
46,1789,3,4.357461
17,3014,3,3.830834
54,2625,4,3.289937
80,425,2,2.087588
62,3014,5,3.995516
40,2766,4,4.207687
19,8661,3,3.923961
5,11977,5,4.624742
70,2638,2,2.785877
42,2021,2,2.213815
14,6584,1,1.551585
24,3456,2,3.374068
52,693,4,3.304290
5,2935,5,3.962833
31,4373,1,2.970830
84,7203,4,3.522192
42,6263,3,2.050550
25,2805,4,4.114687
45,2884,3,3.875700
46,225,3,3.991599
36,2593,4,2.587606
12,5797,4,2.857979
46,633,3,2.918133
13,2152,3,3.549011
46,6671,3,2.901752
40,143,3,3.081625
15,3175,3,2.796309
56,6159,3,3.042291
33,1038,2,1.838212
45,8593,4,4.440442
42,3304,3,3.529994
4,1470,4,2.642137
63,107,4,4.547613
40,2663,5,3.137723
84,7570,4,3.301570
81,3313,5,3.636212
59,6638,2,3.733724
55,8063,4,2.248626
28,1439,3,1.987241
81,339,5,3.684662
41,6325,3,2.502157
3,5239,1,2.769488
45,4338,4,3.079766
17,689,3,3.518180
5,9283,4,4.044416
62,6396,4,4.105696
48,12089,5,4.686858
0,1629,4,2.783226
7,2179,3,4.497174
59,3622,3,3.565984
27,8283,3,3.416538
14,7103,3,1.847646
25,4510,3,3.578341
13,296,5,3.604294
22,4774,1,2.378150
12,6476,4,4.209969
46,1515,4,3.182355
29,885,4,4.012581
5,4870,5,4.501454
18,5921,2,2.311006
8,3241,3,3.607595
47,6522,4,3.723864
47,3404,3,3.992863
71,6,4,4.125744
42,7803,4,1.885641
14,6537,3,1.843529
14,9132,2,1.668678
55,1785,4,2.767180
27,3357,2,2.643069
78,6396,4,3.376182
60,2856,4,3.182661
33,2618,2,2.743138
56,1753,2,3.335387
41,605,3,3.147921
59,7674,4,3.405558
27,2021,3,3.173385
6,3410,4,3.573340
18,2798,3,1.477055
4,9878,2,2.539840
19,4332,4,3.828801
28,1174,1,1.356959
81,5883,2,2.629484
37,8732,2,2.143001
25,6554,2,4.221056
33,2414,4,3.339089
4,245,4,2.658180
55,13417,4,3.762211
3,3659,5,4.088383
32,2211,4,3.817782
21,8119,3,2.957746
61,4968,5,3.705884
22,2279,5,3.876562
22,3310,3,2.110956
28,3241,5,4.131309
71,2758,4,4.226204
29,331,3,4.275365
48,4417,2,3.063466
16,2362,4,2.991910
6,2066,2,2.673342
6,8711,4,3.344248
52,3519,3,3.196160
32,144,4,3.415104
19,9711,4,3.910134
70,7417,4,3.081350
67,1753,3,3.812672
68,735,5,4.458400
77,2527,5,4.277739
33,6047,3,4.019540
29,673,4,3.180735
19,13601,5,3.736109
18,8496,1,2.686861
60,3466,4,3.383487
3,3689,4,1.949033
79,2330,4,3.681430
40,2362,4,3.472105
27,7355,4,3.416082
7,1489,2,3.283154
60,1618,3,2.514831
19,1743,5,4.666671
13,8084,4,3.574214
26,3238,4,3.873192
24,4773,4,4.653014
15,1150,3,3.328409
85,418,4,3.184635
9,2332,5,3.420162
21,3064,3,2.968031
57,5452,2,3.827374
6,1612,5,3.333262
33,3454,2,2.812438
3,3635,4,4.241205
14,8678,2,2.026489
27,423,3,3.201462
55,1825,3,2.808929
33,149,2,2.548107
9,985,3,3.539006
4,1771,4,3.247339
2,9402,3,3.669333
75,3087,3,3.285512
36,6527,1,2.088393
34,6765,3,2.750621
33,2894,1,1.585009
5,1543,4,4.598722
81,3273,2,1.931561
42,2414,4,3.385721
9,4784,4,2.662560
22,4423,5,4.596660
13,6699,4,3.668847
70,11202,4,3.614336
12,5123,4,2.519051
20,2856,5,3.481260
2,11453,4,4.079375
77,2074,4,4.277067
81,2540,2,3.517764
14,2220,2,1.292104
18,4377,4,3.434046
48,1745,3,2.942150
11,3015,2,3.113365
64,86,5,2.528481
15,1570,3,2.951278
39,1787,4,3.140683
36,66,5,1.521658
86,1364,3,2.931468
7,3576,3,4.316862
46,917,3,3.642141
36,6155,3,1.590598
32,2966,2,2.307731
71,2946,5,2.991613
77,3055,1,3.410096
67,5844,4,4.063379
46,3304,4,3.691063
40,1506,3,4.013171
12,3132,3,3.521492
38,2289,3,3.501496
40,8048,2,3.835189
39,6530,1,2.425794
40,3364,4,3.741774
52,11520,3,3.381694
1,2588,4,3.416807
14,3388,2,1.415648
18,6537,4,2.973214
36,1825,2,1.453784
33,3397,5,3.163553
8,2685,4,3.211926
87,849,4,3.850002
45,3061,3,2.977725
9,1468,2,2.756353
36,4452,1,1.909732
39,389,3,2.384343
5,4468,5,4.852940
3,1900,3,4.409086
41,7622,4,1.833795
59,639,3,3.573356
57,4610,4,3.469257
20,8270,5,3.455510
28,3061,4,2.347442
5,1544,4,4.622479
18,9594,3,3.408307
79,60,4,4.013246
74,6516,3,3.861341
28,1623,4,3.706695
30,2944,3,2.860334
39,2102,4,2.822735
19,2073,3,3.282265
45,3134,4,3.757712
67,2638,3,2.889092
15,2445,2,2.530701
37,7374,4,2.564427
42,1173,4,4.125220
2,12729,3,2.941942
7,2937,3,4.622782
7,1177,3,4.508431
66,484,5,3.775274
55,12118,4,3.518378
16,7974,4,3.758344
67,7385,3,4.539385
48,2020,3,3.368979
14,6868,2,1.947348
19,8798,3,4.144565
47,7203,4,3.440446
48,7799,4,3.762095
14,6129,2,1.658008
33,609,1,1.736375
37,1568,4,2.341877
2,4338,4,3.346669
60,1535,3,3.459888
11,2641,4,2.907087
41,3101,4,3.676788
81,7346,3,3.342463
60,4433,2,2.567524
57,1890,3,2.961839
82,4773,5,4.767138
17,2610,4,3.706042
41,11074,1,2.260948
77,432,4,3.578983
87,3141,3,2.740125
46,3367,4,1.314650
37,6138,3,2.283574
38,6816,3,3.072686
15,1531,3,2.569562
55,9398,4,4.567033
14,4576,3,2.253217
30,6800,4,3.259767
19,6480,4,3.877608
61,1535,3,3.676007
31,263,3,3.729799
35,955,1,2.322875
14,1731,3,2.674158
19,200,5,3.868377
45,8654,4,4.046113
14,1813,2,1.491504
16,7511,4,4.031210
45,13676,3,4.340244
66,9937,2,2.900155
55,2968,3,3.095170
35,1841,1,3.097756
25,1173,4,4.241241
10,2451,2,2.794187
64,10983,4,2.935753
40,2928,2,1.321917
32,610,3,3.146320
35,5184,1,2.536855
57,434,4,3.432468
20,6978,5,3.802446
36,5844,3,2.264689
12,6704,3,3.993994
35,6017,3,2.493007
41,3117,4,2.724483
15,2628,2,2.569749
87,2395,3,2.040890
48,556,2,2.335273
30,1825,4,2.961216
70,8373,3,3.110509
19,79,2,3.897367
38,4491,4,3.284313
32,1208,2,4.134213
60,589,4,3.087647
40,9571,4,2.275840
59,291,5,4.081561
60,3173,3,3.443710
14,1208,3,1.874542
14,3390,2,1.934756
20,8482,3,3.263536
6,2630,3,2.978283
22,3543,4,3.935196
3,4301,2,1.059385
7,3645,3,4.231417
78,3487,1,2.778840
60,1293,5,3.277340
6,9803,5,4.037419
42,1911,1,2.204412
86,4234,2,3.407792
3,3632,4,4.180684
48,6253,2,3.168434
63,225,5,4.622862
7,7866,5,4.234152
46,262,3,3.369749
45,10403,4,3.604136
3,4791,5,4.294291
9,5975,3,2.618306
41,9962,2,3.711108
52,2660,3,3.873117
14,667,3,1.347193
0,1080,2,2.667313
22,11705,5,3.283726
6,2287,3,3.740561
3,715,4,4.306648
9,970,4,3.545872
0,4865,2,1.954162
7,8062,3,2.840445
5,2884,5,4.573598
14,6982,2,1.884939
57,8084,3,3.717718
67,11272,3,3.697968
57,683,2,3.629056
57,421,3,3.724760
64,8050,3,3.265338
64,6527,3,3.139384
14,7666,1,1.575176
47,2158,3,2.883854
46,2168,3,3.280257
37,609,2,1.988097
5,10293,5,4.667273
20,2065,4,3.569578
60,4964,3,3.286113
63,7666,5,4.679525
14,2538,2,1.283472
33,1000,1,1.818860
7,1125,3,4.337569
3,3967,4,4.418062
36,914,3,4.179343
7,1401,4,3.946218
3,7336,3,3.009570
62,4588,4,3.780456
33,1028,1,2.799930
7,2743,4,4.028192
5,5913,5,4.549779
47,4345,1,3.530017
4,3185,4,3.592219
15,403,2,2.614549
57,489,3,3.195441
82,3008,5,4.068242
14,12082,3,1.700590
31,9786,1,2.748566
5,2309,5,4.779787
83,2976,3,2.974838
35,3564,2,2.558284
28,3514,3,3.266786
3,887,4,2.883538
32,1752,1,2.944503
60,1688,3,2.740048
28,1311,3,3.408469
28,2184,4,3.502316
45,4576,3,4.327619
28,6485,1,2.907568
66,8677,4,3.461859
46,6813,3,3.892026
72,10051,4,3.848819
36,1368,1,1.764542
4,1251,3,3.130791
18,2203,3,3.133554
46,8813,3,3.188257
48,4938,3,3.133794
14,3861,3,1.728123
8,475,2,2.770919
3,3061,2,2.538826
78,1098,2,3.468308
15,2416,3,3.824322
42,9888,3,4.263717
46,2735,3,3.601794
14,8381,2,1.838232
3,12035,5,4.132604
40,10380,3,3.563371
33,6516,3,2.423585
87,2384,3,3.683790
44,3132,5,3.856377
78,7341,1,3.291719
54,3421,5,4.515032
22,2208,2,3.640259
7,735,3,4.369695
3,1931,4,3.649717
4,4417,3,3.533218
15,3653,3,3.360867
77,443,3,3.854222
66,6481,4,4.029798
79,849,2,3.934739
62,2425,4,3.833507
41,4831,4,4.088862
19,65,4,3.598293
35,6450,3,3.084962
4,3014,5,3.618257
4,7188,3,3.176721
3,4959,3,4.564220
60,2483,4,2.813549
30,2814,4,3.179317
43,9106,3,2.490403
3,8131,4,3.866863
79,1125,4,3.969209
87,2450,3,3.274530
73,12127,4,3.829615
66,1161,3,2.696487
42,600,3,3.921082
14,3507,3,1.804259
46,1809,3,3.308747
73,11294,4,3.436175
41,2883,5,3.442705
14,11356,3,1.634713
7,3549,3,2.798775
30,3428,3,3.547060
3,4131,3,3.004755
19,4779,5,4.169092
43,6046,3,3.568370
56,3251,3,2.965858
55,6682,5,3.110313
25,5144,5,3.214149
38,89,4,3.509905
33,686,2,3.168363
39,3561,5,3.288048
69,1875,3,4.018844
46,2492,3,3.612445
73,9786,3,2.853798
38,6252,4,3.464403
46,2907,4,4.060496
9,2065,3,3.721946
41,1951,2,4.224769
6,2106,2,3.497976
7,38,4,3.190696
77,6845,4,3.489516
6,7567,3,3.546492
14,3974,3,1.294782
87,1971,3,2.519726
40,3644,2,3.044550
39,48,4,3.645617
42,7103,5,3.533260
20,1163,4,3.964649
73,10994,4,4.049829
19,3635,3,3.847020
7,1862,5,4.169946
29,3105,4,4.258128
53,6196,3,3.273636
59,4888,2,3.978677
2,9102,1,3.446285
46,8831,3,2.943979
70,963,3,2.550513
36,2211,4,2.085805
74,1384,3,3.154518
52,2152,4,3.146103
78,6537,1,3.107476
38,2950,3,3.468973
45,1383,5,3.834622
21,3453,1,2.511757
55,4829,4,2.197990
42,2663,4,2.775841
64,577,3,3.422964
64,8383,4,2.959533
58,2659,2,3.487388
3,9602,4,3.227172
59,490,3,4.118863
12,6450,5,3.732610
37,3597,4,3.328601
2,267,3,3.817139
21,1985,3,3.915233
41,6580,2,3.145538
73,683,4,3.747224
59,1042,4,3.966667
14,7673,1,1.964144
54,2434,1,3.380398
24,396,2,3.661115
59,6966,3,4.060163
48,5072,5,3.810587
55,849,3,3.499108
12,2663,3,2.427321
46,3346,2,3.293595
67,917,4,3.632254
44,3,4,3.903883
15,4268,1,2.733609
28,1364,1,2.966089
63,5651,1,4.368049
77,1379,4,4.226449
61,2016,4,3.394086
63,59,5,4.699399
14,7801,1,1.899815
1,7319,1,3.009436
19,3428,4,4.254627
60,3314,4,3.727561
61,7385,4,3.460604
3,7203,4,2.667155
40,7565,3,3.112950
40,1705,4,2.752855
81,203,1,2.652012
33,3612,4,2.233963
43,1084,3,2.525170
16,2065,4,3.883397
15,1404,3,2.212332
62,1753,4,3.659884
40,8638,4,4.074867
33,1682,2,2.443167
30,7645,3,1.992089
71,3447,4,4.153477
60,54,2,1.562719
59,393,4,3.633854
7,2572,3,2.662904
14,8601,3,2.075021
32,1134,1,3.793311
9,683,1,3.219370
12,2324,2,2.963174
87,1828,2,2.353993
48,3524,3,3.747153
33,2062,2,2.052490
42,2925,4,2.874845
15,6985,2,2.509190
14,642,1,1.941799
52,4222,4,3.254897
28,1027,2,3.458360
35,1331,1,3.118061
7,1764,3,4.162552
5,2546,3,4.511460
40,5683,3,3.249810
9,6326,1,2.903101
55,389,2,2.633017
57,6481,3,4.201480
32,3173,3,3.790206
16,737,4,3.465056
7,8896,4,3.334074
17,4627,5,4.544786
3,431,4,3.164895
32,2360,4,4.090294
22,3332,5,4.466357
14,8152,2,1.621836
62,10468,4,3.347158
11,2395,2,1.613992
11,1646,4,2.419931
42,7643,1,1.597451
59,999,4,3.172876
14,7100,1,1.285534
12,475,3,2.965017
27,10033,4,2.744308
62,410,3,3.579504
14,8373,2,1.844477
3,2773,5,3.841172
70,2089,3,3.295106
14,7365,1,1.864387
63,10016,2,3.050620
81,4729,4,3.965964
33,2330,2,3.584269
13,226,4,3.480812
33,3518,4,3.695495
3,5406,1,3.826726
64,6491,3,2.606322
36,5663,5,2.053196
36,10319,5,3.465748
14,3537,1,1.445420
77,3356,5,3.740301
77,841,3,4.229213
26,3372,4,4.558262
16,1336,3,3.114268
56,2345,2,3.132680
45,1336,5,3.449465
43,3128,3,2.594211
66,11787,3,3.528166
6,2362,2,3.375392
57,426,3,3.089827
59,5457,5,4.333848
11,613,2,2.380156
87,1676,2,2.688468
79,151,5,3.949089
40,5072,4,3.902394
57,3203,4,3.241593
0,4564,1,2.068901
17,3397,5,4.446073
7,2610,3,4.295727
17,319,4,3.930625
42,2916,3,1.335912
71,681,5,3.652473
57,4963,4,3.844953
45,12066,5,3.559632
55,5520,4,3.632777
7,2414,3,3.936077
44,2333,4,4.436986
33,799,2,3.600909
21,6032,3,2.914123
64,7201,3,2.739158
55,10368,3,3.748048
21,115,4,4.268518
37,1381,2,2.848176
7,5559,5,4.563941
35,1123,3,2.972188
40,7336,2,2.981012
10,6537,2,3.050268
15,596,2,3.414204
62,1452,2,4.270938
9,3372,4,2.718212
3,437,2,2.258390
19,155,2,3.854086
39,3679,1,1.690875
19,2561,4,4.335593
75,4398,2,2.737180
62,6481,4,4.244596
55,8428,3,4.203154
8,2359,3,2.707098
19,7119,3,4.609091
28,1028,1,3.056079
82,11218,4,4.599904
10,2788,3,3.147202
24,705,5,2.763944
7,8532,5,4.106363
77,754,3,3.465300
7,3747,5,3.961022
52,1679,3,3.786264
85,1331,3,3.142069
77,3036,5,4.100025
14,3399,2,1.460429
64,9706,4,3.477219
46,4627,5,4.499231
35,5418,3,2.125216
7,10826,5,3.534725
70,12001,2,3.199422
2,9058,3,4.273146
10,5206,4,4.007275
17,1591,5,4.093758
62,4377,3,4.040391
37,2486,4,2.299041
9,2189,2,2.790388
5,2899,5,4.831497
76,2551,2,1.766604
64,3556,4,2.326299
15,2882,3,2.523586
22,7646,3,2.689827
45,7434,4,4.199743
38,5688,4,3.486111
39,2788,3,3.202052
64,73,3,1.483658
41,3591,4,3.587988
52,5219,3,3.133367
35,2232,3,2.384386
61,1318,3,3.633548
4,3225,4,2.654971
33,595,2,2.336364
40,157,3,1.909665
10,4387,2,3.191167
81,5045,2,3.087567
4,2820,3,2.542171
55,3564,3,3.440104
53,3381,1,3.051143
2,764,3,2.897569
39,2835,3,3.253414
70,9687,2,2.447498
32,1915,2,3.875649
33,5078,5,1.883109
57,5948,4,3.959668
39,1140,2,2.866575
10,2983,2,2.487185
43,7131,4,3.478142
66,1372,4,2.959533
14,12214,3,1.758045
28,2788,1,2.864772
70,6516,4,3.488696
39,6110,3,2.530849
3,9334,3,2.065499
53,1486,4,3.897865
3,8339,4,3.247388
40,7881,4,3.064257
87,2194,2,2.864880
7,6436,4,4.055671
76,2452,3,3.783974
32,3148,5,4.016961
35,7623,3,1.907840
15,806,3,2.897414
64,3436,2,3.220508
73,3421,5,4.451568
19,7144,4,2.391003
41,3622,3,3.265015
83,2330,5,4.238676
58,2523,4,3.951989
28,3027,5,3.107640
87,3116,4,2.825995
41,2179,4,3.955799
5,5050,5,4.745577
62,2660,4,4.115111
87,1067,2,3.509332
39,3497,3,2.905550
7,4886,4,4.294795
19,8465,4,3.882046
36,1093,2,3.872595
3,3283,5,2.323420
35,7103,3,2.404250
31,1138,1,2.419722
77,1071,4,3.641999
41,8124,4,3.073241
25,1578,4,2.426684
37,90,3,3.567590
14,2225,2,1.981010
46,7353,3,3.555496
53,396,4,3.494859
40,7210,3,3.133961
14,9431,2,1.513424
1,3025,2,2.693624
54,1223,4,3.309415
55,12860,3,1.883454
12,1796,3,2.625289
85,1098,3,3.276721
7,3220,3,3.224523
12,8711,4,2.341945
57,11205,4,3.487616
46,2564,4,2.829745
14,4592,2,1.836870
38,3458,3,2.893032
52,3012,4,3.330154
9,6396,3,2.539550
22,3052,2,2.343697
27,353,3,2.525646
4,9924,3,2.486374
87,2229,4,3.354571
39,3227,4,3.004445
84,2756,3,3.969103
42,1947,4,2.607458
41,2498,4,3.163673
1,150,4,3.049435
28,851,2,3.061691
38,291,3,2.249072
41,4516,4,3.344978
79,3516,5,3.837584
31,8580,5,3.149514
5,664,5,4.755079
43,5072,5,3.894066
81,6428,2,2.113544
19,811,4,3.574091
37,11486,5,2.699112
59,512,2,3.655336
7,5821,4,3.189942
1,1340,3,3.680954
10,74,4,3.741940
24,903,3,2.633411
11,3619,4,2.331348
48,1417,2,3.077497
59,6,3,3.826893
7,6720,4,4.009385
3,5166,1,3.408205
9,5160,2,3.323775
17,8,5,3.589240
36,6396,3,1.462204
47,6485,1,2.622396
16,1271,4,3.768111
35,344,1,2.363125
19,2611,3,3.885286
33,3380,1,1.944181
29,1689,3,3.187512
15,2584,2,2.850286
3,3848,5,4.113832
70,2345,2,2.436885
35,1825,2,1.914502
25,1990,1,2.632940
40,7469,2,3.588916
11,1150,1,3.110075
25,2834,5,3.686704
85,932,3,3.581976
29,2999,4,3.631402
66,2683,3,3.304800
18,479,3,2.948356
7,10313,5,3.801370
46,6175,3,2.483655
73,6829,3,3.857712
65,1614,4,2.852325
78,1321,4,3.777817
82,2066,5,2.780076
40,843,4,3.434872
77,3606,4,2.334014
83,1535,5,4.342542
6,7939,4,3.171746
14,753,2,1.517990
32,2310,2,3.271728
17,6585,2,4.121208
11,8610,2,2.936215
33,3231,4,2.699617
43,1397,4,3.680877
14,3255,3,1.732292
62,8347,4,3.705600
27,2254,2,2.742320
77,3381,4,3.550561
34,7354,5,3.068577
4,465,3,2.232842
19,11265,3,3.824317
4,926,3,2.929712
73,2588,4,3.891000
25,1974,1,3.323342
47,118,3,4.073229
80,263,3,4.504489
58,339,3,3.591660
15,1735,3,2.878573
14,8580,3,2.312932
7,396,5,3.208748
57,4346,3,3.890035
10,856,2,2.607275
39,100,1,2.894866
15,6374,4,2.608376
9,1703,3,2.366404
21,1782,4,2.973175
28,1083,5,3.343335
14,782,2,2.166696
14,8423,3,2.046249
25,8593,3,3.869021
41,9191,2,3.408736
61,6476,5,3.906742
73,1743,5,4.356498
71,1206,5,4.175258
22,2358,3,2.580769
55,304,3,3.818630
42,2566,4,3.956043
45,11321,3,3.471146
82,60,5,4.310989
68,1673,4,4.028225
41,438,4,3.793214
53,8138,2,3.064370
83,781,3,3.729601
52,1178,3,2.932693
6,3485,1,2.411957
16,3564,4,3.271671
0,44,5,3.798043
4,3974,4,2.261454
11,5262,1,2.335803
2,7722,5,3.256018
38,3314,4,3.931330
32,1125,5,3.771059
22,1980,5,4.021163
18,4013,3,2.748478
5,3292,5,4.770655
21,1646,4,3.407569
51,9907,5,3.104587
85,5358,5,3.684785
46,232,2,3.702306
39,3500,4,3.422082
7,7026,5,4.331579
25,5842,1,4.303501
24,8415,4,2.774659
1,9621,1,2.602696
54,1178,4,2.704370
46,3979,4,3.223113
55,7809,2,2.358949
9,754,4,3.141417
85,1134,3,3.836642
10,9132,3,3.863588
4,886,4,4.089449
78,10166,2,2.284586
85,3060,4,3.306173
11,3422,2,3.429757
14,6707,3,2.030846
62,781,4,3.126627
45,13417,3,4.353498
3,3047,1,1.468005
70,11091,4,3.977234
35,966,2,3.443694
41,319,3,3.313430
60,3516,2,2.960568
7,11739,5,4.423500
14,5614,1,2.106753
40,6177,3,3.351288
57,4903,4,3.536804
2,1868,4,2.664123
32,176,4,3.168765
75,7469,3,3.426014
9,8383,3,2.957445
2,6450,4,4.309373
73,1623,5,4.188365
25,2886,4,2.909885
14,3247,1,2.218981
19,4837,4,3.686474
10,8951,4,3.138518
40,1065,3,3.682113
11,5072,3,2.621265
14,7607,1,1.196605
52,2161,4,3.903783
15,2654,3,3.126413
66,9684,4,3.194556
17,146,5,4.100982
67,8383,3,4.022757
29,1884,5,4.369045
36,466,3,1.842845
23,1570,4,3.351460
2,2155,4,3.479424
40,3338,4,3.225220
37,3662,2,2.836885
46,699,5,3.264901
3,4135,4,3.407028
19,664,5,4.368799
22,3486,2,3.183753
57,3339,4,3.397915
35,1528,2,2.938049
57,7548,3,3.487991
59,1604,3,3.315729
61,9180,4,3.714697
87,1914,3,3.418596
46,997,3,3.439388
39,124,3,2.877792
36,662,4,1.852473
41,6032,4,3.487881
66,9751,3,3.964642
60,720,2,2.712196
62,185,1,3.500463
28,3675,4,3.903901
38,426,2,1.607116
46,2664,4,3.754006
5,3173,5,4.658186
8,208,4,3.758339
1,8499,4,3.491925
59,895,2,3.262572
81,9961,1,3.629332
14,3158,2,1.329837
81,7114,2,1.959040
14,9066,2,1.529079
12,2765,3,1.761316
6,2377,5,3.949190
29,4373,3,3.302997
40,3061,3,2.812226
7,3268,3,3.912905
63,1633,5,4.514016
55,1380,3,3.243042
40,2935,3,2.525195
40,1953,3,2.912528
11,6652,3,2.973768
4,1051,3,2.760332
48,45,4,3.091674
67,1479,4,4.479774
63,653,4,4.248269
14,6039,1,1.270611
40,378,2,2.736325
18,6586,5,3.761364
34,5454,4,2.756837
35,970,3,2.946990
41,8227,2,3.612702
7,2990,3,3.569268
3,11395,4,3.311074
55,8807,3,2.995066
34,4845,1,2.592137
28,2659,2,3.128184
28,3130,2,3.249258
41,12583,3,2.647029
48,2765,3,2.116461
30,389,1,2.617272
46,2518,1,1.612252
60,3447,4,3.231441
40,3774,4,4.105066
67,10290,3,3.598653
4,1433,3,2.157793
5,3591,5,4.631004
70,1753,4,3.143329
20,3933,3,3.425476
12,8677,2,2.461961
8,358,4,3.950543
15,2745,2,2.630956
70,3996,4,3.723488
30,7346,3,3.348901
14,2315,2,1.958585
61,8269,5,2.002490
27,9505,4,3.417462
33,4338,4,2.691442
25,3389,4,1.906801
28,1336,3,3.245249
4,8844,4,2.696621
14,2566,2,2.626258
4,7201,3,2.996933
59,159,3,3.605559
4,5844,3,3.213398
48,6205,2,2.596413
55,9040,2,2.370930
3,1823,1,2.346123
85,5587,5,3.862328
86,3490,4,3.857582
57,2381,4,3.825826
73,7489,2,3.016423
8,5991,3,3.325337
16,8037,3,3.469415
11,1771,2,2.509804
21,2823,3,3.378128
39,2290,4,2.752452
31,12399,4,3.510470
5,1713,5,3.183880
7,2934,4,4.317814
40,4843,3,4.287154
7,12729,5,3.631234
6,3141,2,3.395005
47,8580,1,4.134774
71,2883,5,3.845165
58,6554,4,3.881164
29,813,3,4.326330
42,3321,4,3.781319
41,2534,3,2.480695
24,6991,1,2.273458
87,997,3,2.921528
61,4081,2,2.544255
55,6709,4,2.948669
48,7729,1,3.411281
5,5975,5,4.607198
23,1079,5,4.283760
38,4753,5,3.424906
3,2918,1,2.713947
14,6631,3,2.129718
33,2168,4,1.639264
29,3305,3,2.780786
28,6684,3,2.675838
73,1331,3,3.280040
87,60,4,3.668704
42,684,1,3.878743
81,6102,2,4.556518
28,944,3,2.801963
83,6665,4,4.408463
14,2723,1,1.388505
10,368,2,3.851206
60,1493,3,2.865294
53,1967,4,3.749788
9,8501,1,2.914329
3,5937,3,3.482857
63,6849,3,4.324701
14,6094,2,2.005266
51,398,4,2.527023
55,653,3,2.862089
39,1080,4,3.129557
15,5184,4,2.787889
46,1237,3,2.191649
35,5819,4,2.144339
19,4888,5,4.037191
33,1849,4,3.736840
81,9775,3,4.154488
75,1821,2,3.053287
57,10594,3,3.646046
53,6155,2,2.760587
19,313,5,4.579630
70,1538,4,2.784775
53,2441,4,3.677015
